"user_id","donated","condition","clickthrough","recruited","raised","donatedsince","n","propdevice","numdevice","device","firstvisit","houroffirst"
7494569,25,1,1,0,0,0,1,1,1,"Desktop",16,"21"
7494570,200,1,1,0,0,0,2,0,1,"Mobile",16,"21"
7494571,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494572,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494575,99,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494577,50,0,0,0,0,0,1,0,1,"Mobile",16,"21"
7494581,25,0,0,0,0,0,1,0,1,"Mobile",16,"21"
7494584,50,0,0,0,0,0,1,0,1,"Mobile",16,"21"
7494585,50,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494586,50,1,1,0,0,0,1,0,1,"Mobile",16,"21"
7494587,100,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494588,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494589,50,1,1,0,0,0,1,0,1,"Tablet",16,"21"
7494590,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494592,50,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494593,25,0,0,0,0,0,1,0,1,"Mobile",16,"21"
7494595,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494596,25,1,0,0,0,0,1,1,1,"Desktop",16,"21"
7494597,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494598,161.87,0,0,0,0,0,1,1,1,"Desktop",16,"21"
7494599,25,1,0,0,0,0,1,0,1,"Mobile",16,"21"
7494600,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494601,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494602,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494603,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494604,50,0,1,0,0,0,1,1,1,"Desktop",16,"22"
7494606,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494609,200,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494611,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494612,25,0,1,1,25,0,1,0,1,"Tablet",16,"22"
7494614,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494616,20,1,0,0,0,0,1,1,1,"Desktop",16,"22"
7494617,10,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494618,50,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494619,25,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494620,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494622,25,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494623,20,0,1,0,0,0,1,1,1,"Desktop",16,"22"
7494624,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494625,10,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494626,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494627,100,0,0,0,0,1,1,0,1,"Mobile",16,"22"
7494628,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494629,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494630,100,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494631,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494632,100,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494634,15,1,1,0,0,0,1,0,1,"",16,"22"
7494636,25,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494638,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494639,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494640,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494642,50,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494644,15,1,0,0,0,0,1,1,1,"Desktop",16,"22"
7494646,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494647,40,0,1,0,0,0,2,0.5,2,"Mobile",16,"22"
7494648,50,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494649,30,0,0,0,0,0,1,1,1,"Desktop",16,"22"
7494650,20,1,0,0,0,0,1,0,1,"Tablet",16,"22"
7494653,50,0,0,0,0,0,2,0,1,"Mobile",16,"22"
7494654,10,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494657,10,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494661,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494664,30,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494665,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494666,50,1,0,0,0,0,1,1,1,"Desktop",16,"22"
7494667,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494668,200,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494670,99,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494671,75,1,0,0,0,1,1,0,1,"Mobile",16,"22"
7494673,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494674,50,0,1,0,0,0,1,1,1,"Desktop",16,"22"
7494675,100,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494677,20,1,0,0,0,0,1,0,1,"Tablet",16,"22"
7494679,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494681,100,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494682,75,0,0,0,0,0,3,0,1,"Mobile",16,"22"
7494683,10,1,0,0,0,0,1,1,1,"Desktop",16,"22"
7494684,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494685,50,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494687,50,0,0,0,0,1,1,1,1,"Desktop",21,"15"
7494690,15,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494691,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494692,100,0,0,0,0,0,2,1,1,"Desktop",16,"22"
7494693,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494694,100,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494695,25,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494698,25,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494700,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494701,99,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494702,100,1,1,0,0,0,1,1,1,"Desktop",16,"22"
7494703,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494704,40,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494706,50,1,0,0,0,0,2,1,1,"Desktop",16,"22"
7494707,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494708,50,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494709,50,0,0,0,0,1,2,0,1,"Mobile",16,"22"
7494710,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494712,50,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494713,20,1,1,0,0,0,1,1,1,"Desktop",16,"22"
7494715,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494716,99,0,1,0,0,1,1,0,1,"Mobile",16,"22"
7494717,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494719,100,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494721,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494722,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494723,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494724,100,0,0,0,0,0,1,1,1,"Desktop",16,"22"
7494725,10,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494726,15,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494728,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494730,20,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494731,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494732,251,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494735,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494736,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494737,18,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494738,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494739,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494740,10,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494741,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494744,25,1,0,0,0,1,1,0,1,"Mobile",16,"22"
7494745,25,1,1,0,0,1,1,1,1,"Desktop",16,"22"
7494746,25,0,0,0,0,0,1,0,1,"Tablet",16,"22"
7494747,99,0,0,0,0,1,1,0,1,"Mobile",16,"22"
7494748,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494751,76.2,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494752,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494754,50,0,0,0,0,1,1,0,1,"Mobile",16,"22"
7494757,50,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494760,50,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494761,499.84,0,0,0,0,1,2,1,1,"Desktop",16,"22"
7494762,25,1,0,0,0,1,1,0,1,"Mobile",16,"22"
7494763,99,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494765,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494766,100,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494767,10,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494769,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494770,50,0,0,0,0,0,2,0,1,"Mobile",16,"22"
7494772,25,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494774,50,1,0,0,0,0,1,0,1,"Tablet",16,"22"
7494775,25,0,0,0,0,0,1,1,1,"Desktop",16,"22"
7494776,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494777,50,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494778,25,0,1,0,0,0,1,0,1,"Mobile",16,"22"
7494780,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494784,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494785,10,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494786,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494787,45,1,0,0,0,0,2,0,1,"Mobile",16,"22"
7494788,25,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494789,50,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494792,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494794,150,0,0,0,0,0,1,0,1,"Mobile",16,"22"
7494796,25,1,1,0,0,0,1,0,1,"Tablet",16,"22"
7494799,50,1,0,0,0,0,1,0,1,"Mobile",16,"22"
7494800,20,0,0,0,0,0,1,1,1,"Desktop",16,"22"
7494802,50,1,1,0,0,0,1,0,1,"Mobile",16,"22"
7494804,20,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494805,40,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494806,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494808,10,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494809,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494810,50,1,0,0,0,0,1,0,1,"Tablet",16,"23"
7494811,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494812,265,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494813,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494815,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494818,50,1,1,0,0,0,2,0,2,"Mobile",16,"23"
7494821,25,0,1,2,250,0,1,0,1,"Mobile",16,"23"
7494822,40,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494823,125,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494824,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494825,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494826,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494831,250,1,1,0,0,0,2,0,1,"Mobile",16,"23"
7494832,15,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494833,25,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494834,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494835,56.54,0,1,0,0,0,2,0,1,"Mobile",16,"23"
7494836,25,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494837,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494840,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494846,25,0,0,0,0,0,1,0,1,"",16,"23"
7494847,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494848,150,0,1,0,0,0,3,0.333333333333333,2,"Desktop",17,"9"
7494849,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494850,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494851,25,1,1,0,0,0,1,0,1,"Mobile",16,"23"
7494852,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494853,20,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494855,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494856,10,0,1,0,0,0,1,0,1,"Mobile",16,"23"
7494857,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494862,15,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494863,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494865,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494866,25,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494870,10,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494876,10,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494880,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494886,25,0,1,0,0,0,1,0,1,"Mobile",16,"23"
7494888,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494891,50,0,0,0,0,0,1,1,1,"Desktop",16,"23"
7494896,150,1,1,0,0,1,4,0,2,"",21,"14"
7494897,650,0,0,0,0,1,11,0,2,"",18,"23"
7494898,50,1,1,0,0,0,1,0,1,"Mobile",16,"23"
7494901,50,0,0,0,0,0,1,1,1,"Desktop",16,"23"
7494902,15,0,0,0,0,0,1,1,1,"Desktop",16,"23"
7494904,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494905,25,0,0,0,0,1,1,0,1,"Mobile",16,"23"
7494906,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494909,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494913,75,0,1,1,25,1,2,0,1,"Mobile",16,"23"
7494914,15,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494915,50,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494917,66.3,1,0,0,0,0,2,0,1,"Mobile",16,"23"
7494918,25,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494919,10,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494921,25,1,0,0,0,0,1,0,1,"Mobile",21,"19"
7494923,25,1,1,0,0,0,1,0,1,"Mobile",16,"23"
7494924,99,0,0,0,0,0,1,0,1,"Mobile",16,"23"
7494925,11,0,0,0,0,0,1,1,1,"Desktop",16,"23"
7494929,50,1,0,0,0,0,1,0,1,"Mobile",16,"23"
7494932,50,0,1,0,0,0,1,0,1,"Mobile",16,"23"
7494933,15,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494935,10,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494937,50,0,0,0,0,0,1,0,1,"Tablet",17,"0"
7494940,25,1,0,0,0,0,1,1,1,"Desktop",17,"0"
7494944,47.73,1,0,0,0,0,1,0,1,"Tablet",17,"0"
7494947,75,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494948,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494950,50,1,0,0,0,0,1,1,1,"Desktop",17,"0"
7494951,50,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494952,50,0,0,0,0,0,1,1,1,"Desktop",17,"0"
7494953,25,1,1,0,0,0,1,1,1,"Desktop",17,"0"
7494954,50,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494955,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494956,25,1,1,0,0,0,1,0,1,"Mobile",17,"0"
7494957,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494958,25,1,0,0,0,0,1,1,1,"Desktop",17,"0"
7494959,250,1,1,0,0,1,6,0.333333333333333,2,"Desktop",18,"14"
7494961,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494962,25,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494968,25,1,0,0,0,1,1,0,1,"Mobile",17,"0"
7494969,250,1,0,0,0,1,1,0,1,"Mobile",17,"0"
7494970,30,0,0,0,0,0,1,1,1,"Desktop",17,"0"
7494973,100.96,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494975,25,0,0,0,0,1,1,0,1,"Mobile",17,"0"
7494976,50,0,0,0,0,0,1,1,1,"Desktop",17,"0"
7494977,50,0,1,0,0,0,1,0,1,"Mobile",17,"0"
7494978,25,1,0,0,0,0,1,1,1,"Desktop",17,"0"
7494979,50,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494980,50,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494983,50,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494984,40,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494985,10,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494986,25,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494987,10,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494989,15,1,1,0,0,0,1,0,1,"Mobile",17,"0"
7494991,100,1,0,0,0,0,1,1,1,"Desktop",17,"0"
7494993,50,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494994,22.61,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494995,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7494997,25,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7494999,50,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7495000,125,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7495003,250,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7495004,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7495005,200,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7495006,99,1,1,0,0,0,1,0,1,"Mobile",17,"0"
7495007,403.22,1,0,0,0,0,1,0,1,"Tablet",17,"0"
7495008,25,1,0,0,0,0,1,0,1,"Mobile",17,"0"
7495009,50,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7495010,93.35,0,0,0,0,0,2,1,1,"Desktop",19,"18"
7495012,35,0,0,0,0,0,2,0,1,"Mobile",17,"0"
7495013,100,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7495015,25,0,0,0,0,0,1,0,1,"Mobile",17,"0"
7495018,10,0,0,0,0,0,1,1,1,"Desktop",17,"0"
7495024,10,0,0,0,0,0,1,1,1,"Desktop",17,"1"
7495026,50,0,0,0,0,0,1,1,1,"Desktop",17,"1"
7495028,20,1,0,0,0,0,1,1,1,"Desktop",17,"1"
7495029,25,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495030,25,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495034,25,1,1,0,0,0,1,0,1,"Mobile",17,"1"
7495035,25,0,1,0,0,0,1,0,1,"Mobile",17,"1"
7495036,50,0,1,0,0,0,1,0,1,"Mobile",17,"1"
7495037,25,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495038,100,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495039,250,1,0,0,0,0,1,0,1,"Mobile",17,"1"
7495043,25,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495044,50,1,0,0,0,0,1,1,1,"Desktop",17,"1"
7495048,20,1,0,0,0,0,1,0,1,"Mobile",17,"1"
7495052,50,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495053,50,0,0,0,0,0,1,1,1,"Desktop",17,"1"
7495054,63.15,1,0,0,0,0,1,0,1,"Mobile",17,"1"
7495055,25,1,0,0,0,0,1,0,1,"Mobile",17,"1"
7495056,15,1,0,0,0,0,1,1,1,"Desktop",17,"1"
7495057,167,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495058,25,1,1,0,0,1,1,0,1,"Mobile",17,"1"
7495060,100,0,1,0,0,0,1,1,1,"Desktop",17,"1"
7495061,25,1,0,0,0,0,1,1,1,"Desktop",17,"1"
7495062,25,0,1,0,0,0,1,0,1,"Mobile",17,"1"
7495064,16,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495065,25,1,0,0,0,0,1,0,1,"Mobile",17,"1"
7495068,100,0,0,0,0,0,1,0,1,"Mobile",17,"1"
7495071,25,1,0,0,0,0,1,1,1,"Desktop",17,"2"
7495072,25,1,0,0,0,0,1,0,1,"Mobile",17,"2"
7495073,50,1,0,0,0,0,1,1,1,"Desktop",17,"2"
7495075,50,0,0,0,0,0,1,1,1,"Desktop",17,"2"
7495076,50,1,0,0,0,0,1,0,1,"Mobile",17,"2"
7495078,10,0,0,0,0,0,1,0,1,"Mobile",17,"2"
7495081,50,0,0,0,0,0,1,1,1,"Desktop",17,"2"
7495082,25,0,0,0,0,0,1,0,1,"Mobile",17,"2"
7495084,15,1,0,0,0,0,1,0,1,"Mobile",17,"2"
7495085,50,0,0,0,0,0,1,1,1,"Desktop",17,"2"
7495086,87.5,0,1,0,0,0,2,1,1,"Desktop",17,"2"
7495087,25,0,0,0,0,0,1,0,1,"Mobile",17,"2"
7495091,25,1,0,0,0,0,1,0,1,"Mobile",17,"2"
7495092,25,0,1,1,25,0,1,0,1,"Mobile",17,"2"
7495093,50,0,0,0,0,0,1,1,1,"Desktop",17,"2"
7495097,25,1,0,0,0,1,1,0,1,"Mobile",17,"2"
7495098,15,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495099,100,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495103,10,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495105,80,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495106,16.42,1,0,0,0,0,1,0,1,"Mobile",17,"3"
7495107,25,1,0,0,0,0,1,0,1,"Mobile",17,"3"
7495108,10,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495109,180,1,0,0,0,0,1,1,1,"Desktop",17,"3"
7495110,50,1,0,0,0,0,2,0,1,"Mobile",17,"3"
7495111,25,0,0,0,0,0,1,0,1,"Mobile",17,"3"
7495112,50,1,1,0,0,0,1,0,1,"Mobile",17,"3"
7495115,25,1,1,1,50,0,1,0,1,"Mobile",17,"3"
7495118,25,1,0,0,0,0,1,0,1,"Mobile",17,"4"
7495119,50,0,0,0,0,0,1,0,1,"Mobile",17,"4"
7495120,25,1,0,0,0,0,1,0,1,"Mobile",17,"4"
7495121,25,0,0,0,0,0,1,0,1,"Mobile",17,"4"
7495124,50,1,1,0,0,0,1,0,1,"Mobile",17,"4"
7495125,25,0,0,0,0,0,1,1,1,"Desktop",17,"4"
7495126,50,0,1,0,0,0,1,0,1,"Mobile",17,"4"
7495129,50,0,0,0,0,0,1,0,1,"Mobile",17,"4"
7495130,40,0,0,0,0,0,1,0,1,"Mobile",17,"4"
7495135,25,0,0,0,0,0,1,1,1,"Desktop",17,"5"
7495136,10,1,0,0,0,0,1,0,1,"Mobile",17,"5"
7495137,10,1,0,0,0,0,1,0,1,"Mobile",17,"5"
7495138,100,0,0,0,0,0,1,0,1,"Tablet",17,"5"
7495139,50,1,0,0,0,1,1,0,1,"Mobile",17,"5"
7495140,17,1,0,0,0,0,1,0,1,"Mobile",17,"5"
7495142,200,1,0,0,0,0,4,1,1,"Desktop",17,"5"
7495143,24.56,1,0,0,0,0,1,0,1,"Mobile",17,"5"
7495144,50,0,0,0,0,1,1,0,1,"Mobile",17,"6"
7495146,25,1,0,0,0,0,1,0,1,"Mobile",17,"6"
7495148,50,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495150,20,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495151,50,1,0,0,0,0,1,0,1,"Mobile",17,"6"
7495153,25,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495154,21.16,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495156,10,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495157,100,0,0,0,0,0,2,0,1,"Mobile",17,"6"
7495159,50,0,1,0,0,0,1,0,1,"Mobile",17,"6"
7495161,35,1,0,0,0,0,1,1,1,"Desktop",17,"6"
7495163,100,1,0,0,0,0,1,1,1,"Desktop",17,"6"
7495164,10,0,0,0,0,0,1,0,1,"Mobile",17,"6"
7495165,99,0,1,0,0,0,1,0,1,"Mobile",17,"6"
7495166,25,0,0,0,0,0,1,1,1,"Desktop",17,"6"
7495167,50,1,0,0,0,0,1,0,1,"Mobile",17,"6"
7495170,20,1,1,0,0,0,1,0,1,"Tablet",17,"6"
7495171,25,1,0,0,0,0,1,0,1,"Mobile",17,"6"
7495172,50,1,1,0,0,0,2,0,1,"Mobile",17,"6"
7495173,25,0,1,0,0,0,1,0,1,"Mobile",17,"6"
7495176,25,0,0,0,0,0,1,0,1,"Tablet",17,"6"
7495177,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495178,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495179,45,1,1,1,35,1,6,0,1,"Mobile",17,"7"
7495180,99,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495181,25,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495182,25,0,1,0,0,0,1,0,1,"Mobile",17,"7"
7495186,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495188,10,1,0,0,0,0,1,1,1,"Desktop",17,"7"
7495189,200,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495190,25,0,1,0,0,0,1,0,1,"Mobile",17,"7"
7495193,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495194,25,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495196,36,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495197,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495198,50,1,0,0,0,0,2,0,1,"Mobile",17,"7"
7495201,25,1,1,0,0,0,1,0,1,"Mobile",17,"7"
7495202,25,0,0,0,0,1,1,0,1,"Mobile",17,"7"
7495203,10,1,0,0,0,1,1,0,1,"Mobile",17,"7"
7495204,20,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495205,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495206,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495208,50,0,0,0,0,0,1,1,1,"Desktop",17,"7"
7495209,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495210,50,0,0,0,0,0,1,0,1,"Tablet",17,"7"
7495211,25,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495212,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495213,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495214,50,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495215,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495217,50,0,0,0,0,1,1,0,1,"Mobile",17,"7"
7495219,200,0,0,0,0,1,1,0,1,"Mobile",17,"7"
7495220,50,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495221,50,1,1,0,0,0,1,0,1,"Mobile",17,"7"
7495223,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495225,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495227,50,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495228,25,1,0,0,0,0,1,0,1,"Mobile",17,"7"
